license_number,business_name,dba_name,city,county,weedmaps_url,leafly_url,verified_url,menu_provider
C10-0000734-LIC,"Nhc Lemoore, LLC",NHC Lemoore,Lemoore,Kings,https://weedmaps.com/dispensaries/nhc-lemoore-lemoore,https://www.leafly.com/dispensary-info/nhc-lemoore,,
C10-0000666-LIC,"Valley Pure Lemoore, LLC",VALLEY PURE,Lemoore,Kings,https://weedmaps.com/dispensaries/valley-pure-lemoore,https://www.leafly.com/dispensary-info/valley-pure,,
C10-0000898-LIC,"Eternabis, Inc. [Equity Retailer]","Eternabis, Inc. [Equity Retailer]",Lucerne,Lake,https://weedmaps.com/dispensaries/eternabis-equity-retailer-lucerne,https://www.leafly.com/dispensary-info/eternabis-equity-retailer,,
C10-0000901-LIC,"Green Heron, Inc.","GREEN HERON, INC.",Lakeport,Lake,https://weedmaps.com/dispensaries/green-heron-lakeport,https://www.leafly.com/dispensary-info/green-heron,,
C10-0000532-LIC,Herbal Cooperative Inc [Equity Retailer],Lakeside Herbal Solutions [Equity Retailer],Clearlake,Lake,https://weedmaps.com/dispensaries/lakeside-herbal-solutions-equity-retailer-clearlake,https://www.leafly.com/dispensary-info/lakeside-herbal-solutions-equity-retailer,,
C10-0001069-LIC,Hilux LLC,HiLux,Lower Lake,Lake,https://weedmaps.com/dispensaries/hilux-lower-lake,https://www.leafly.com/dispensary-info/hilux,,
C10-0001250-LIC,"Kure Wellness, Inc","KURE WELLNESS, INC",Kelseyville,Lake,https://weedmaps.com/dispensaries/kure-kelseyville,https://www.leafly.com/dispensary-info/kure,,
C10-0001608-LIC,Lexington Meadows Creek Corp.,Fuego Middletown,Middletown,Lake,https://weedmaps.com/dispensaries/fuego-middletown-middletown,https://www.leafly.com/dispensary-info/fuego-middletown,,
C10-0001558-LIC,Lexington Meadows Creek Corp.,Fuego Lucerne Cannabis Dispensary,Lucerne,Lake,https://weedmaps.com/dispensaries/fuego-lucerne-lucerne,https://www.leafly.com/dispensary-info/fuego-lucerne,,
C10-0001401-LIC,Link Rock Falls Corporation,Lake Street Organics,Lower Lake,Lake,https://weedmaps.com/dispensaries/lake-street-organics-lower-lake,https://www.leafly.com/dispensary-info/lake-street-organics,,
C10-0001497-LIC,Lower Lake Cc Limited Liability Company,,Lower Lake,Lake,https://weedmaps.com/dispensaries/lower-lake-cc-limited-liability-company-lower-lake,https://www.leafly.com/dispensary-info/lower-lake-cc-limited-liability-company,,
C10-0001225-LIC,Pioneer Natural Wellness,Pioneer Natural Wellness,Kelseyville,Lake,https://weedmaps.com/dispensaries/pioneer-natural-kelseyville,https://www.leafly.com/dispensary-info/pioneer-natural,,
C10-0001223-LIC,Redbud Apothecary LLC [Equity Retailer],Redbud apothecary [Equity Retailer],Kelseyville,Lake,https://weedmaps.com/dispensaries/redbud-apothecary-equity-retailer-kelseyville,https://www.leafly.com/dispensary-info/redbud-apothecary-equity-retailer,,
C10-0000551-LIC,Ycniuq Inc,Triple C Collective,Clearlake,Lake,https://weedmaps.com/dispensaries/triple-c-clearlake,https://www.leafly.com/dispensary-info/triple-c,,
C10-0000710-LIC,Cjs Lassen LLC [Equity Retailer],CJs [Equity Retailer],Susanville,Lassen,https://weedmaps.com/dispensaries/cjs-equity-retailer-susanville,https://www.leafly.com/dispensary-info/cjs-equity-retailer,,
C10-0001260-LIC,Westwood  Cannabis  Stop LLC,Westwood Cannabis Stop LLC,Westwood,Lassen,https://weedmaps.com/dispensaries/westwood-stop-westwood,https://www.leafly.com/dispensary-info/westwood-stop,,
C10-0001177-LIC,11500 Vermont Holdings LLC,Catalyst - South Figueroa,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/catalyst-south-figueroa-los-angeles,https://www.leafly.com/dispensary-info/catalyst-south-figueroa,,
C10-0001254-LIC,12071 Wilshire Retail LLC [Equity Retailer],Velvet Cannabis [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/velvet-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/velvet-equity-retailer,,
C10-0001075-LIC,"1485 West Sunset And Hope, LLC [Equity Retailer]",Sixty Four & Hope [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/sixty-four-hope-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/sixty-four-hope-equity-retailer,,
C10-0000839-LIC,14901 Sherman Way LLC [Equity Retailer],Valley Verde [Equity Retailer],Van Nuys,Los Angeles,https://weedmaps.com/dispensaries/valley-verde-equity-retailer-van-nuys,https://www.leafly.com/dispensary-info/valley-verde-equity-retailer,,
C10-0001165-LIC,"1539 Manchester Holdings, LLC [Equity Retailer]",CATALYST - NORMANDIE [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/catalyst-normandie-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/catalyst-normandie-equity-retailer,,
C10-0001285-LIC,"19841 Ventura And Hope, LLC [Equity Retailer]","19841 Ventura and Hope, LLC [Equity Retailer]",Woodland HLS,Los Angeles,https://weedmaps.com/dispensaries/19841-ventura-and-hope-equity-retailer-woodland-hls,https://www.leafly.com/dispensary-info/19841-ventura-and-hope-equity-retailer,,
C10-0000873-LIC,"2000 S La Cienega And Hope, LLC [Equity Retailer]",DOPE SUGAR [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/dope-sugar-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/dope-sugar-equity-retailer,,
C10-0000828-LIC,"314 La Brea, LLC [Equity Retailer]",Wonderbrett [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/wonderbrett-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/wonderbrett-equity-retailer,,
C10-0000865-LIC,"316 Florence Holdings, LLC",,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/316-florence-holdings-los-angeles,https://www.leafly.com/dispensary-info/316-florence-holdings,,
C10-0001205-LIC,"4158 Pico Holdings, LLC [Equity Retailer]",Catalyst - Venice Blvd [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/catalyst-venice-blvd-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/catalyst-venice-blvd-equity-retailer,,
C10-0000146-LIC,420 For The People Cooperative Inc. [Equity Retailer],Stash Studio City [Equity Retailer],Studio City,Los Angeles,https://weedmaps.com/dispensaries/stash-studio-city-equity-retailer-studio-city,https://www.leafly.com/dispensary-info/stash-studio-city-equity-retailer,,
C10-0000668-LIC,"4th Street Collective, Inc.",Haven Cannabis Marijuana and Weed Dispensary - Downtown Long Beach,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/haven-marijuana-and-weed-downtown-long-beach-long-beach,https://www.leafly.com/dispensary-info/haven-marijuana-and-weed-downtown-long-beach,,
C10-0000227-LIC,"562 Discount Med, Inc.",Catalyst - Belmont Shore,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/catalyst-belmont-shore-long-beach,https://www.leafly.com/dispensary-info/catalyst-belmont-shore,,
C10-0000922-LIC,"6803 Melrose And Hope, LLC [Equity Retailer]",Dope Sugar [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/dope-sugar-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/dope-sugar-equity-retailer,,
C10-0001629-LIC,7030 Holdings LLC [Equity Retailer],Off Green [Equity Retailer],Panorama City,Los Angeles,https://weedmaps.com/dispensaries/off-green-equity-retailer-panorama-city,https://www.leafly.com/dispensary-info/off-green-equity-retailer,,
C10-0001581-LIC,8278 Inc [Equity Retailer],8278 [Equity Retailer],Long Beach,Los Angeles,https://weedmaps.com/dispensaries/8278-equity-retailer-long-beach,https://www.leafly.com/dispensary-info/8278-equity-retailer,,
C10-0001251-LIC,"8430bev, LLC [Equity Retailer]",Wonderbrett [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/wonderbrett-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/wonderbrett-equity-retailer,,
C10-0001656-LIC,982 Western LLC [Equity Retailer],Central Remedies [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/central-remedies-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/central-remedies-equity-retailer,,
C10-0000279-LIC,99 High Tide Inc,99 HIGH TIDE INC,Malibu,Los Angeles,https://weedmaps.com/dispensaries/99-high-tide-malibu,https://www.leafly.com/dispensary-info/99-high-tide,,
C10-0000831-LIC,Aces La Inc. [Equity Retailer],Highland Cannabis [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/highland-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/highland-equity-retailer,,
C10-0000499-LIC,Advanced Patients' Collective,MedMen DTLA,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/medmen-dtla-los-angeles,https://www.leafly.com/dispensary-info/medmen-dtla,,
C10-0000764-LIC,"Aeon West Hollywood, Inc.",Aeon Botanika,W Hollywood,Los Angeles,https://weedmaps.com/dispensaries/aeon-botanika-w-hollywood,https://www.leafly.com/dispensary-info/aeon-botanika,,
C10-0000604-LIC,After Care Patient's Group,Cookies Woodland Hills,Woodland HLS,Los Angeles,https://weedmaps.com/dispensaries/cookies-woodland-hills-woodland-hls,https://www.leafly.com/dispensary-info/cookies-woodland-hills,,
C10-0001033-LIC,Altaherb LLC [Equity Retailer],REBUD Westwood [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/rebud-westwood-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/rebud-westwood-equity-retailer,,
C10-0000166-LIC,"Alternate Health Collective Association, Inc.",STILO SUPPLY,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/stilo-supply-long-beach,https://www.leafly.com/dispensary-info/stilo-supply,,
C10-0000525-LIC,"Alternative Therapeutic Solutions, Inc",Catalyst-Cherry,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/catalystcherry-long-beach,https://www.leafly.com/dispensary-info/catalystcherry,,
C10-0001590-LIC,Antelope Valley Wellness LLC,High Way,Lancaster,Los Angeles,https://weedmaps.com/dispensaries/high-way-lancaster,https://www.leafly.com/dispensary-info/high-way,,
C10-0001247-LIC,"Armla One, Inc.","ARMLA ONE, INC.",Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/armla-one-los-angeles,https://www.leafly.com/dispensary-info/armla-one,,
C10-0001282-LIC,Arusto Holdings LLC [Equity Retailer],Level 28 [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/level-28-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/level-28-equity-retailer,,
C10-0001465-LIC,Asseraf Holdings LLC,Green Label RX,Canoga Park,Los Angeles,https://weedmaps.com/dispensaries/green-label-rx-canoga-park,https://www.leafly.com/dispensary-info/green-label-rx,,
C10-0001276-LIC,Atmj Corporation [Equity Retailer],HOMAGE [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/homage-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/homage-equity-retailer,,
C10-0001336-LIC,"Atwater Retail Partners, LLC",,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/atwater-retail-partners-los-angeles,https://www.leafly.com/dispensary-info/atwater-retail-partners,,
C10-0000820-LIC,Authentic 909 LLC,STIIIZY Pomona,Pomona,Los Angeles,https://weedmaps.com/dispensaries/stiiizy-pomona-pomona,https://www.leafly.com/dispensary-info/stiiizy-pomona,,
C10-0001272-LIC,Ava Hart Corporation [Equity Retailer],Ava Hart [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/ava-hart-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/ava-hart-equity-retailer,,
C10-0000245-LIC,"Avalon Wellness Center, LLC",THECIRCLE,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/thecircle-long-beach,https://www.leafly.com/dispensary-info/thecircle,,
C10-0001354-LIC,"Baltoro Investment Group, LLC",Balboa Bud,Granada Hills,Los Angeles,https://weedmaps.com/dispensaries/balboa-bud-granada-hills,https://www.leafly.com/dispensary-info/balboa-bud,,
C10-0000191-LIC,Barr Corporation,California Caregivers Alliance,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/california-caregivers-alliance-los-angeles,https://www.leafly.com/dispensary-info/california-caregivers-alliance,,
C10-0000866-LIC,Bay Tea Unlimited LLC [Equity Retailer],Josephine & Billie's [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/josephine-billies-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/josephine-billies-equity-retailer,,
C10-0001470-LIC,Bishop Boyz LLC,BISHOP BOYZ LLC,N Hollywood,Los Angeles,https://weedmaps.com/dispensaries/bishop-boyz-n-hollywood,https://www.leafly.com/dispensary-info/bishop-boyz,,
C10-0001022-LIC,Bloomforia LLC [Equity Retailer],REBUD San Pedro [Equity Retailer],San Pedro,Los Angeles,https://weedmaps.com/dispensaries/rebud-san-pedro-equity-retailer-san-pedro,https://www.leafly.com/dispensary-info/rebud-san-pedro-equity-retailer,,
C10-0001464-LIC,Bon Voiage [Equity Retailer],Gradus Hollywood [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/gradus-hollywood-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/gradus-hollywood-equity-retailer,,
C10-0000243-LIC,"Boo Ku Cc, Inc.",Exhalence,Sun Valley,Los Angeles,https://weedmaps.com/dispensaries/exhalence-sun-valley,https://www.leafly.com/dispensary-info/exhalence,,
C10-0000603-LIC,"Buds & Roses Collective, Inc.","BUDS & ROSES COLLECTIVE, INC.",Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/buds-roses-los-angeles,https://www.leafly.com/dispensary-info/buds-roses,,
C10-0000521-LIC,"C.A.R.E. Collective, Inc.","C.A.R.E. COLLECTIVE, INC.",Long Beach,Los Angeles,https://weedmaps.com/dispensaries/care-long-beach,https://www.leafly.com/dispensary-info/care,,
C10-0000758-LIC,C&C Wellness Center,Calm and Collective,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/calm-and-long-beach,https://www.leafly.com/dispensary-info/calm-and,,
C10-0000481-LIC,"California Compassionate Care Network, Inc.",MMD NORTH HOLLYWOOD,N Hollywood,Los Angeles,https://weedmaps.com/dispensaries/mmd-north-hollywood-n-hollywood,https://www.leafly.com/dispensary-info/mmd-north-hollywood,,
C10-0000399-LIC,"California Herbal Remedies, Inc.","California Herbal Remedies, Inc.",Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/california-herbal-remedies-los-angeles,https://www.leafly.com/dispensary-info/california-herbal-remedies,,
C10-0000486-LIC,"California Organic Treatment Center, Inc.",Traditional,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/traditional-los-angeles,https://www.leafly.com/dispensary-info/traditional,,
C10-0001538-LIC,California Rasta Pharmacy LLC [Equity Retailer],Rasta RX [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/rasta-rx-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/rasta-rx-equity-retailer,,
C10-0000236-LIC,California's Finest Coast To Coast Inc.,Coast to Coast Collective,Canoga Park,Los Angeles,https://weedmaps.com/dispensaries/coast-to-coast-canoga-park,https://www.leafly.com/dispensary-info/coast-to-coast,,
C10-0000338-LIC,"Calma Weho, LLC","CALMA WEHO, LLC",W Hollywood,Los Angeles,https://weedmaps.com/dispensaries/calma-weho-w-hollywood,https://www.leafly.com/dispensary-info/calma-weho,,
C10-0000444-LIC,Cana Roots,MOLLYZ,Sun Valley,Los Angeles,https://weedmaps.com/dispensaries/mollyz-sun-valley,https://www.leafly.com/dispensary-info/mollyz,,
C10-0000529-LIC,"Canna Healthcare, Inc.",Cloud 8th DTLA,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/cloud-8th-dtla-los-angeles,https://www.leafly.com/dispensary-info/cloud-8th-dtla,,
C10-0000683-LIC,"Cannabis Evaluation Center, Inc.",CULTURE CANNABIS CLUB,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/culture-club-long-beach,https://www.leafly.com/dispensary-info/culture-club,,
C10-0000397-LIC,Cannatopia Gardens,Cana Sylmar,Sylmar,Los Angeles,https://weedmaps.com/dispensaries/cana-sylmar-sylmar,https://www.leafly.com/dispensary-info/cana-sylmar,,
C10-0000794-LIC,Cannatrust Group LLC [Equity Retailer],Cannatrust Group [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/cannatrust-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/cannatrust-equity-retailer,,
C10-0000431-LIC,"Cantodiem Dispensing Collective, Inc.",,Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/cantodiem-dispensing-los-angeles,https://www.leafly.com/dispensary-info/cantodiem-dispensing,,
C10-0000801-LIC,Casey Crow Collective,Catalyst - DTLB,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/catalyst-dtlb-long-beach,https://www.leafly.com/dispensary-info/catalyst-dtlb,,
C10-0001340-LIC,Catalyst - Bellflower LLC,,Bellflower,Los Angeles,https://weedmaps.com/dispensaries/catalyst-bellflower-bellflower,https://www.leafly.com/dispensary-info/catalyst-bellflower,,
C10-0001427-LIC,Catalyst - Hawthorne LLC,CATALYST - HAWTHORNE,Hawthorne,Los Angeles,https://weedmaps.com/dispensaries/catalyst-hawthorne-hawthorne,https://www.leafly.com/dispensary-info/catalyst-hawthorne,,
C10-0001458-LIC,Catalyst - Lancaster LLC,CATALYST - LANCASTER,Lancaster,Los Angeles,https://weedmaps.com/dispensaries/catalyst-lancaster-lancaster,https://www.leafly.com/dispensary-info/catalyst-lancaster,,
C10-0001566-LIC,Catalyst - Long Beach V LLC,Catalyst - Long Beach Retro Row,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/catalyst-long-beach-retro-row-long-beach,https://www.leafly.com/dispensary-info/catalyst-long-beach-retro-row,,
C10-0001428-LIC,Catalyst - Lynwood LLC,,Lynwood,Los Angeles,https://weedmaps.com/dispensaries/catalyst-lynwood-lynwood,https://www.leafly.com/dispensary-info/catalyst-lynwood,,
C10-0000214-LIC,"Cdac Cherry, Inc.",Flight on Cherry,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/flight-on-cherry-long-beach,https://www.leafly.com/dispensary-info/flight-on-cherry,,
C10-0001304-LIC,Ceremony Dispensary #01,Ceremony Dispensary #01,Northridge,Los Angeles,https://weedmaps.com/dispensaries/ceremony-01-northridge,https://www.leafly.com/dispensary-info/ceremony-01,,
C10-0000998-LIC,Circle Of Hope Alliance,Wrk,Northridge,Los Angeles,https://weedmaps.com/dispensaries/wrk-northridge,https://www.leafly.com/dispensary-info/wrk,,
C10-0000573-LIC,"City Compassionate Caregivers, Inc.","CITY COMPASSIONATE CAREGIVERS, INC.",Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/city-compassionate-caregivers-los-angeles,https://www.leafly.com/dispensary-info/city-compassionate-caregivers,,
C10-0000735-LIC,"Clb Collective, Inc",Haven Cannabis Marijuana and Weed Dispensary - Belmont,Long Beach,Los Angeles,https://weedmaps.com/dispensaries/haven-marijuana-and-weed-belmont-long-beach,https://www.leafly.com/dispensary-info/haven-marijuana-and-weed-belmont,,
C10-0001342-LIC,"Clovest Retail 1682, LLC [Equity Retailer]",CLOVEST RETAIL [Equity Retailer],Los Angeles,Los Angeles,https://weedmaps.com/dispensaries/clovest-retail-equity-retailer-los-angeles,https://www.leafly.com/dispensary-info/clovest-retail-equity-retailer,,
